Row #,Species,Count,Location,S/P,Date,LocID,SubID
2630,Bell Miner,30,Gold Creek Reservoir,AU-QLD,25 Nov 2017,L976352,S40714707
2631,Noisy Miner,1,"Pinkenba Recreation Reserve, Pinkenba AU-QLD (-27.4163,153.1244)",AU-QLD,24 Nov 2017,L6504001,S40702342
2632,Yellow-throated Miner,1,"AU-VIC-Ouyen-Patchewollock Road (-35.2457,142.1865)",AU-VIC,04 Dec 2017,L6533254,S40900806
2633,Bridled Honeyeater,7,Mt Lewis--clearing,AU-QLD,30 Nov 2017,L1173452,S40815359
2634,Spiny-cheeked Honeyeater,6,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2635,Little Wattlebird,4,"Begola Wetlands, Ocean Grove",AU-VIC,07 Dec 2017,L2548630,S41005568
2636,Red Wattlebird,1,"AU-VIC-Ouyen-Patchewollock Road (-35.2482,142.1850)",AU-VIC,04 Dec 2017,L6533256,S40900807
2637,Varied Honeyeater,6,Cairns Esplanade,AU-QLD,27 Nov 2017,L930524,S40775460
2638,Mangrove Honeyeater,2,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
2639,Singing Honeyeater,2,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2640,Yellow-plumed Honeyeater,22,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2641,White-plumed Honeyeater,8,Goschen Bushland Reserve,AU-VIC,05 Dec 2017,L2300516,S40915062
2642,Yellow-tinted Honeyeater,11,"Springvale Road, Wondecla State Forest",AU-QLD,30 Nov 2017,L4527148,S40817092
2643,Fuscous Honeyeater,1,"Springvale Road, Wondecla State Forest",AU-QLD,30 Nov 2017,L4527148,S40817092
2644,Brown-backed Honeyeater,4,Freshwater and Saltwater Lakes (Centenary Lakes),AU-QLD,27 Nov 2017,L3319994,S40775513
2645,Orange Chat,2,Lake Tutchewop,AU-VIC,05 Dec 2017,L2543366,S40918682
2646,White-fronted Chat,94,Lake Tutchewop,AU-VIC,05 Dec 2017,L2543366,S40918682
2647,Black Honeyeater,1,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2648,Dusky Myzomela,4,Cassowary House (Kuranda),AU-QLD,28 Nov 2017,L920581,S40782662
2649,Scarlet Myzomela,5,Gold Creek Reservoir,AU-QLD,25 Nov 2017,L976352,S40714707
2650,Tawny-crowned Honeyeater,2,"AU-VIC-Hopetoun-Walpeup Road (-35.2838,142.1595)",AU-VIC,04 Dec 2017,L6533261,S40900817
2651,Brown Honeyeater,3,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
2652,Crescent Honeyeater,12,Toolangi State Forest--Wirrawilla Rainforest,AU-VIC,07 Dec 2017,L2301671,S40948356
2653,New Holland Honeyeater,5,"Lakeland Wetlands, Lara",AU-VIC,07 Dec 2017,L2548472,S41005560
2654,White-cheeked Honeyeater,4,"AU-QLD-11-64 Sides Road (-16.6174,145.3228)",AU-QLD,30 Nov 2017,L6520531,S40815465
2655,White-eared Honeyeater,4,Eumeralla Flora Reserve (Anglesea),AU-VIC,07 Dec 2017,L2547646,S41005578
2656,Blue-faced Honeyeater,1,"Indooroopilly Golf Course, Indooroopilly AU-QLD (-27.5168,152.9997)",AU-QLD,25 Nov 2017,L6506002,S40714685
2657,White-throated Honeyeater,2,Gold Creek Reservoir,AU-QLD,25 Nov 2017,L976352,S40714707
2658,White-naped Honeyeater,1,"Longlands Gap - Herberton Rd, Wondecla at -17.40944, 145.39138",AU-QLD,30 Nov 2017,L2539943,S40816817
2659,Brown-headed Honeyeater,2,"AU-VIC-Ouyen-Patchewollock Road (-35.2482,142.1850)",AU-VIC,04 Dec 2017,L6533256,S40900807
2660,Black-chinned Honeyeater,1,Chiltern-Mt Pilot NP—Greenhill Rd,AU-VIC,06 Dec 2017,L6538369,S40938302
2661,Macleay's Honeyeater,6,Cassowary House (Kuranda),AU-QLD,28 Nov 2017,L920581,S40782662
2662,Striped Honeyeater,4,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
2663,Little Friarbird,1,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
2664,Helmeted Friarbird,3,Freshwater and Saltwater Lakes (Centenary Lakes),AU-QLD,27 Nov 2017,L3319994,S40775513
2665,Noisy Friarbird,9,Granite Gorge Nature Park,AU-QLD,29 Nov 2017,L3324785,S40799377
2666,Eastern Bristlebird,2,Barren Grounds Nature Reserve,AU-NSW,08 Dec 2017,L945748,S40968997
2667,Rufous Bristlebird,2,Eumeralla Flora Reserve (Anglesea),AU-VIC,07 Dec 2017,L2547646,S41005578
2668,Spotted Pardalote,5,"AU-QLD-Lamington National Park Road (-28.1406,153.1135)",AU-QLD,26 Nov 2017,L6514426,S40770888
2669,Striated Pardalote,2,John Chandler Park (Indooroopilly),AU-QLD,25 Nov 2017,L2560196,S40714686
2670,Pilotbird,2,Toolangi State Forest--Wirrawilla Rainforest,AU-VIC,07 Dec 2017,L2301671,S40948356
2671,Rockwarbler,1,Royal National Park--Wattamolla,AU-NSW,09 Dec 2017,L930538,S40984127
2672,Fernwren,7,Mt Lewis--clearing,AU-QLD,30 Nov 2017,L1173452,S40815359
2673,Yellow-throated Scrubwren,8,O'Reilly's Rainforest Retreat,AU-QLD,25 Nov 2017,L921568,S40720634
2674,White-browed Scrubwren,2,Gold Creek Reservoir,AU-QLD,25 Nov 2017,L976352,S40714707
2675,Atherton Scrubwren,14,Mt Lewis--clearing,AU-QLD,30 Nov 2017,L1173452,S40815359
2676,Large-billed Scrubwren,2,"Lamington National Park, O'Reilly AU-QLD (-28.2202,153.1258)",AU-QLD,26 Nov 2017,L6508796,S40731334
2677,Speckled Warbler,3,Chiltern-Mt Pilot NP—Depot Rd,AU-VIC,06 Dec 2017,L6538363,S40938289
2678,Striated Fieldwren,1,Eumeralla Flora Reserve (Anglesea),AU-VIC,07 Dec 2017,L2547646,S41005578
2679,Chestnut-rumped Heathwren,3,Royal National Park--Wattamolla,AU-NSW,09 Dec 2017,L930538,S40984127
2680,Shy Heathwren,1,"AU-VIC-Hopetoun-Walpeup Road (-35.2526,142.1384)",AU-VIC,04 Dec 2017,L6533263,S40900820
2681,Buff-rumped Thornbill,4,Chiltern-Mt Pilot NP—Depot Rd,AU-VIC,06 Dec 2017,L6538363,S40938289
2682,Mountain Thornbill,2,Mt Lewis--clearing,AU-QLD,30 Nov 2017,L1173452,S40815359
2683,Brown Thornbill,10,Gold Creek Reservoir,AU-QLD,25 Nov 2017,L976352,S40714707
2684,Inland Thornbill,2,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2685,Yellow-rumped Thornbill,2,"Priors Pocket, Moggill",AU-QLD,25 Nov 2017,L2558779,S40714699
2686,Chestnut-rumped Thornbill,12,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2687,Yellow Thornbill,2,"AU-VIC-Ouyen-Patchewollock Road (-35.2482,142.1850)",AU-VIC,04 Dec 2017,L6533256,S40900807
2688,Striated Thornbill,3,Chiltern-Mt Pilot NP—Depot Rd,AU-VIC,06 Dec 2017,L6538363,S40938289
2689,Weebill,11,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2690,Fairy Gerygone,1,Cassowary House (Kuranda),AU-QLD,28 Nov 2017,L920581,S40782662
2691,Large-billed Gerygone,1,Freshwater and Saltwater Lakes (Centenary Lakes),AU-QLD,27 Nov 2017,L3319994,S40775513
2692,Brown Gerygone,9,O'Reilly's Rainforest Retreat,AU-QLD,25 Nov 2017,L921568,S40720634
2693,Golden-bellied Gerygone,1,Ao Phang-nga NP--headquarters vicinity,TH-82,16 Feb 2017,L5444608,S34399932
2694,Western Gerygone,2,Chiltern-Mt Pilot NP—Depot Rd,AU-VIC,06 Dec 2017,L6538363,S40938289
2695,Mangrove Gerygone,1,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
2696,Gray-crowned Babbler,6,Granite Gorge Nature Park,AU-QLD,29 Nov 2017,L3324785,S40799377
2697,White-browed Babbler,1,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2698,Australian Logrunner,3,O'Reilly's Rainforest Retreat,AU-QLD,25 Nov 2017,L921568,S40720634
2699,Chowchilla,12,Mt Lewis--clearing,AU-QLD,30 Nov 2017,L1173452,S40815359
2700,Eastern Whipbird,1,"2350 Moggill Road, Pinjarra Hills AU-QLD (-27.5228,152.9204)",AU-QLD,25 Nov 2017,L6506006,S40714693
2701,Chestnut Quail-thrush,6,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2702,Brown-throated Wattle-eye,4,Wondo Genet Forestry College,ET-SN,30 Dec 2014,L2099184,S21525186
2703,Gray-headed Batis,1,Dulecha--east of town,ET-AF,22 Dec 2014,L3328942,S21613409
2704,Black-headed Batis,4,Gambela--Dembidolo Road,ET-GA,17 Dec 2014,L3221857,S20934335
2705,Pygmy Batis,2,Sof Omar Caves,ET-OR,01 Jan 2015,L3160299,S21525193
2706,White Helmetshrike,3,Dawa River track,ET-OR,05 Jan 2015,L2099169,S21525200
2707,Large Woodshrike,3,Doi Lang - 20.0197x99.1130,TH-50,12 Feb 2017,L5429109,S34317015
2708,Bar-winged Flycatcher-shrike,1,Kaeng Krachan NP - 12.8199x99.3712,TH-76,21 Feb 2017,L5493080,S34610787
2709,Brubru,1,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
2710,Northern Puffback,1,Gambela--Dembidolo Road,ET-GA,17 Dec 2014,L3221857,S20934335
2711,Pringle's Puffback,2,Negele-Filtu Road -- track to south 32km east of Negele,ET-SO,04 Jan 2015,L3315053,S21525198
2712,Black-crowned Tchagra,2,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
2713,Three-streaked Tchagra,1,Wachile to Yabello road,ET-OR,07 Jan 2015,L2099166,S21297150
2714,Red-naped Bushshrike,2,Negele-Filtu Road -- track to south 32km east of Negele,ET-SO,04 Jan 2015,L3315053,S21525198
2715,Ethiopian Boubou,4,Debre Libanos Monastery,ET-OR,19 Dec 2014,L1550645,S21015720
2716,Black-headed Gonolek,25,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
2717,Slate-colored Boubou,2,Afar Plains -- first spot,ET-AF,22 Dec 2014,L3314774,S21523975
2718,Rosy-patched Bushshrike,5,Awash NP--southern section,ET-AF,23 Dec 2014,L1550655,S21523968
2719,Sulphur-breasted Bushshrike,1,Melka Ghebdu,ET-AM,21 Dec 2014,L1550664,S21523977
2720,Gray-headed Bushshrike,2,Gambela--Dembidolo Road,ET-GA,17 Dec 2014,L3221857,S20934335
2721,Yellow-breasted Boatbill,4,Julatten--Sides Rd.,AU-QLD,01 Dec 2017,L999998,S40830228
2722,Ashy Woodswallow,2,"TH-Chiang Mai-Thanon Huaykaew - 18.7993x98.9716 - Feb 12, 2017, 10:12 AM",TH-50,12 Feb 2017,L5428296,S34312769
2723,White-breasted Woodswallow,8,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
2724,Masked Woodswallow,5,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2725,White-browed Woodswallow,1,"129 Calder Highway, Sea Lake AU-VIC (-35.4994,142.8494)",AU-VIC,03 Dec 2017,L6529623,S40896761
2726,Dusky Woodswallow,1,"Springvale Road, Wondecla State Forest",AU-QLD,30 Nov 2017,L4527148,S40817092
2727,Little Woodswallow,1,"Tingira Street, Portsmith, Cairns.",AU-QLD,02 Dec 2017,L2540955,S40853369
2728,Gray Butcherbird,2,Banksia Park (St Lucia),AU-QLD,25 Nov 2017,L1206404,S40714684
2729,Pied Butcherbird,3,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
2730,Black Butcherbird,2,Freshwater and Saltwater Lakes (Centenary Lakes),AU-QLD,27 Nov 2017,L3319994,S40775513
2731,Australian Magpie,1,"Brisbane Airport, Brisbane AU-QLD (-27.4217,153.1061)",AU-QLD,24 Nov 2017,L6503995,S40702324
2732,Pied Currawong,1,"149–159 Carmody Road, St Lucia AU-QLD (-27.4982,153.0018)",AU-QLD,24 Nov 2017,L6504006,S40702385
2733,Gray Currawong,1,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2734,Common Iora,2,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
2735,Great Iora,5,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
2736,Gray-chinned Minivet,1,Doi Lang - 20.0197x99.1130,TH-50,12 Feb 2017,L5429109,S34317015
2737,Short-billed Minivet,3,Doi Lang - 20.0197x99.1130,TH-50,12 Feb 2017,L5429109,S34317015
2738,Long-tailed Minivet,3,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
2739,Scarlet Minivet,3,Tai Po Kau Nature Reserve,HK-,11 Jun 2016,L1987536,S30173243
2740,Ryukyu Minivet,2,"Fungawa Dam, Okinawa",JP-47,10 Dec 2013,L2466801,S15966432
2741,Ashy Minivet,7,Bang Phra Non-hunting Area,TH-20,27 Feb 2017,L1105489,S34832299
2742,Brown-rumped Minivet,1,Kaeng Krachan NP - 12.8255x99.3634,TH-76,21 Feb 2017,L5493171,S34611314
2743,Rosy Minivet,6,Navamin Lake,TH-50,12 Feb 2017,L1935064,S34312777
2744,Gray Cuckooshrike,1,Wondo Genet Forestry College,ET-SN,30 Dec 2014,L2099184,S21525186
2745,White-breasted Cuckooshrike,2,Gambela--Dembidolo Road,ET-GA,17 Dec 2014,L3221857,S20934335
2746,Ground Cuckooshrike,3,Deniliquin--northern plains,AU-NSW,05 Dec 2017,L1121744,S40931998
2747,Barred Cuckooshrike,1,Gold Creek Reservoir,AU-QLD,25 Nov 2017,L976352,S40714707
2748,Black-faced Cuckooshrike,2,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
2749,White-bellied Cuckooshrike,1,"AU-QLD-3769-3777 Kennedy Highway (-16.9881,145.5169)",AU-QLD,28 Nov 2017,L6515717,S40779798
2750,Red-shouldered Cuckooshrike,1,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
2751,White-winged Triller,1,Goschen Bushland Reserve,AU-VIC,05 Dec 2017,L2300516,S40915062
2752,Varied Triller,1,"AU-QLD-Lamington National Park Road (-28.1459,153.1131)",AU-QLD,26 Nov 2017,L6514428,S40770900
2753,Black-winged Cuckooshrike,1,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
2754,Indochinese Cuckooshrike,2,Doi Lang--western army checkpoint,TH-50,13 Feb 2017,L5433014,S34340719
2755,Common Cicadabird,1,Anstead Bushland Reserve--south end,AU-QLD,25 Nov 2017,L1167564,S40714702
2756,Varied Sittella,3,Chiltern-Mt Pilot NP—Depot Rd,AU-VIC,06 Dec 2017,L6538363,S40938289
2757,Crested Shrike-tit,2,Lamington National Park--Duck Creek Rd,AU-QLD,26 Nov 2017,L930521,S40770905
2758,Little Shrikethrush,2,Gold Creek Reservoir,AU-QLD,25 Nov 2017,L976352,S40714707
2759,Gray Shrikethrush,1,Lytton Wader Roost and Wynnum Mangrove Boardwalk,AU-QLD,24 Nov 2017,L1177500,S40702355
2760,Bower's Shrikethrush,3,Mt Hypipamee National Park--road between highway and carpark,AU-QLD,29 Nov 2017,L3938839,S40795658
2761,Gilbert's Whistler,3,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2762,Golden Whistler,15,O'Reilly's Rainforest Retreat,AU-QLD,25 Nov 2017,L921568,S40720634
2763,Mangrove Whistler,1,Ao Phang-nga NP--headquarters vicinity,TH-82,16 Feb 2017,L5444608,S34399932
2764,Gray Whistler,1,"AU-QLD-11-64 Sides Road (-16.6174,145.3228)",AU-QLD,30 Nov 2017,L6520531,S40815465
2765,Rufous Whistler,2,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
2766,Crested Bellbird,9,Hattah-Kulkyne National Park--Nowingi Track,AU-VIC,04 Dec 2017,L1836621,S40896383
2767,Tiger Shrike,1,"Magic Wood, Yangkou",CN-32,22 May 2016,L4632011,S29867851
2768,Bull-headed Shrike,5,Myogi area--agricultural land,JP-10,17 Dec 2013,L2471316,S16001318
2769,Red-backed Shrike,1,FI-South Karelia-Parikkala-59510 - 61.7326x29.6411,FI-02,07 Jun 2015,L3702898,S23811415
2770,Red-tailed Shrike,3,Dawa River track,ET-OR,05 Jan 2015,L2099169,S21525200
2771,Isabelline Shrike,3,Gambela--western tracks,ET-GA,15 Dec 2014,L3221867,S20925403
2772,Brown Shrike,1,"32.5391x121.1128 - May 21, 2016, 12:42 PM",CN-32,21 May 2016,L4623954,S29807863
2773,Burmese Shrike,1,Doi Lang - 20.0738x99.0975,TH-50,13 Feb 2017,L5429142,S34340578
2774,Long-tailed Shrike,1,Haiyinsi Temple Wood (海印寺),CN-32,21 May 2016,L2813496,S29867852
2775,Gray-backed Shrike,2,Gonggangling Pass,CN-51,24 May 2016,L4641186,S29914857
2776,Loggerhead Shrike,,Miami-Dade,US-FL,20 Jan 2005,L111100,S3701725
2777,Northern Shrike,,Parker River NWR,US-MA,23 Feb 2005,L129046,S3703471
2778,Southern Gray Shrike,2,"Yunquera, Grazalema",ES-AN,19 Apr 2008,L918621,S6490712
2779,Gray-backed Fiscal,2,Jemma Valley -- tributary past river,ET-AM,20 Dec 2014,L3289441,S21327459
2780,Taita Fiscal,2,Yabello--Mega triangle,ET-OR,06 Jan 2015,L2099161,S21525202
2781,Somali Fiscal,8,Awash NP--southern section,ET-AF,23 Dec 2014,L1550655,S21523968
2782,Northern Fiscal,2,Sululta Plains -- stop #1,ET-OR,19 Dec 2014,L3289434,S21327432
2783,Masked Shrike,1,Gibe Gorge,ET-SN,12 Jan 2015,L3161011,S21327570
2784,Woodchat Shrike,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
2785,White-rumped Shrike,1,Afar Plains -- first spot,ET-AF,22 Dec 2014,L3314774,S21523975
2786,Blyth's Shrike-Babbler,1,Doi Lang - 20.0840x99.0976,TH-50,13 Feb 2017,L5433018,S34340560
2787,Green Shrike-Babbler,1,Longcanggou--middle elevations (central building to edge of main forest),CN-51,03 Jun 2016,L4669455,S30063403
2788,Clicking Shrike-Babbler,1,Doi Inthanon NP--Mae Ouam (Km 34.5),TH-50,15 Feb 2017,L971578,S34379382
2789,White-bellied Erpornis,1,Doi Inthanon NP--Mae Ouam (Km 34.5),TH-50,16 Feb 2017,L971578,S34399941
2790,Rufous-browed Peppershrike,1,Sendero Ibe Igar,PA-KY,18 Mar 2009,L473673,S4765938
2791,Black-billed Peppershrike,2,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
2792,Olivaceous Greenlet,1,Upper Loreto Road (800-1400 m),EC-N,28 Nov 2008,L468856,S4346725
2793,Ashy-headed Greenlet,1,Quebrada Upaquihua,PE-SAM,01 Jan 2010,L863240,S6083584
2794,Scrub Greenlet,3,Parque Natural Metropolitano,PA-8,17 Mar 2009,L454708,S4765822
2795,Brown-headed Greenlet,4,Senda Cerro Guacamaya,CO-VAU,09 Jun 2011,L1193326,S8408935
2796,Lemon-chested Greenlet,1,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,19 Dec 2009,L1652750,S5980297
2797,Chestnut-sided Shrike-Vireo,1,Sierra de Miahuatlán--La Soledad,MX-OAX,10 Jan 2013,L305864,S12560351
2798,Green Shrike-Vireo,2,Parque Natural Metropolitano,PA-8,17 Mar 2009,L454708,S4765822
2799,Slaty-capped Shrike-Vireo,1,ACR Cordillera Escalera--Túnel Tarapoto,PE-SAM,23 Dec 2009,L2273747,S5994199
2800,Tawny-crowned Greenlet,5,Yasuni Biological Research Station,EC-D,06 Jan 2011,L685430,S7430519
2801,Lesser Greenlet,,PN Carara,CR-P,02 Jan 2006,L447761,S3704826
2802,Dusky-capped Greenlet,1,La Selva Lodge,EC-U,19 Dec 2008,L471722,S4374956
2803,Rufous-naped Greenlet,2,RNA Arrierito Antioqueño (Chestnut-capped Piha Reserve),CO-ANT,16 Jun 2011,L603931,S8440470
2804,Golden Vireo,4,Sierra de Miahuatlán--La Soledad,MX-OAX,10 Jan 2013,L305864,S12560351
2805,Slaty Vireo,2,Zona Arqueológica Monte Albán,MX-OAX,11 Jan 2013,L282510,S12566747
2806,Dwarf Vireo,3,Zona Arqueológica Monte Albán,MX-OAX,11 Jan 2013,L282510,S12566747
2807,White-eyed Vireo,,Manomet Inc.,US-MA,08 Sep 2004,L207383,S3701742
2808,Mangrove Vireo,1,Puerto Morelos--north end,MX-ROO,17 Dec 2012,L1839062,S12309709
2809,Cozumel Vireo,4,Cozumel--tracks behind Universidad,MX-ROO,19 Jan 2013,L1892767,S12659550
2810,Flat-billed Vireo,3,P.N. Sierra de Baoruco--Near Park Sign,DO-10,18 Mar 2012,L296440,S10215771
2811,Bell's Vireo,1,Woods Hole thickets,US-MA,30 Nov 2006,L628725,S31878806
2812,Hutton's Vireo,2,Patagonia Lake State Park,US-AZ,17 Jan 2007,L129050,S3681630
2813,Yellow-throated Vireo,1,Monroe,US-FL,20 Jan 2005,L111131,S3704738
2814,Yellow-winged Vireo,3,PN Volcán Barú--Sendero los Quetzales,PA-4,23 Mar 2009,L2435886,S4785346
2815,Choco Vireo,1,Mashpi Road,EC-P,27 Dec 2010,L1050442,S7318975
2816,Cassin's Vireo,1,Sulphur Springs Valley--south of Sunizona,US-AZ,16 Jan 2007,L282458,S3681619
2817,Blue-headed Vireo,,Manomet Inc.,US-MA,24 Sep 2004,L207383,S3701926
2818,Plumbeous Vireo,4,Portal,US-AZ,13 Jul 2007,L129060,S3681753
2819,Philadelphia Vireo,,Manomet Inc.,US-MA,15 Sep 2004,L207383,S3701690
2820,Warbling Vireo,,Wompatuck SP,US-MA,14 May 2005,L207418,S3703327
2821,Brown-capped Vireo,4,Yanayacu Biological Station,EC-N,22 Nov 2008,L471438,S4346732
2822,Red-eyed Vireo,,Manomet Inc.,US-MA,08 Sep 2004,L207383,S3701742
2823,Yellow-green Vireo,,PN Carara,CR-P,04 Jan 2006,L447761,S3704820
2824,Black-whiskered Vireo,20,Botanical Gardens,DO-01,17 Mar 2012,L1456462,S10193242
2825,Yucatan Vireo,3,Puerto Morelos--north end,MX-ROO,17 Dec 2012,L1839062,S12309709
2826,Olive-backed Oriole,1,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
2827,Green Oriole,16,Daintree River--boat trip,AU-QLD,01 Dec 2017,L983369,S40834551
2828,Eurasian Golden Oriole,1,Refugio de Juanar,ES-AN,15 Apr 2008,L918619,S6490723
2829,Black-naped Oriole,2,Longcanggou birder hotel,CN-51,02 Jun 2016,L4664264,S30036330
2830,Slender-billed Oriole,1,Doi Lang - 20.0713x99.0956,TH-50,12 Feb 2017,L5429116,S34317070
2831,Ethiopian Black-headed Oriole,1,Bishangari Lodge,ET-OR,28 Dec 2014,L2825615,S21296221
2832,African Black-headed Oriole,1,Wachile to Yabello road,ET-OR,07 Jan 2015,L2099166,S21297150
2833,Maroon Oriole,4,Doi Lang - 20.0197x99.1130,TH-50,12 Feb 2017,L5429109,S34317015
2834,Australasian Figbird,1,"Pinkenba Recreation Reserve, Pinkenba AU-QLD (-27.4163,153.1244)",AU-QLD,24 Nov 2017,L6504001,S40702342
2835,Fork-tailed Drongo,4,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
2836,Black Drongo,2,Temple Wood-Magic Wood road,CN-32,21 May 2016,L4623950,S29807848
2837,Ashy Drongo,1,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
2838,Crow-billed Drongo,5,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
2839,Bronzed Drongo,5,Chiang Dao Wildlife Sanctuary--Wat Tham Pha Plong,TH-50,12 Feb 2017,L1059220,S34316547
2840,Lesser Racket-tailed Drongo,1,Doi Lang - 20.0738x99.0975,TH-50,14 Feb 2017,L5429142,S34358705
2841,Hair-crested Drongo,1,Kaeng Krachan NP - 12.8038x99.4277,TH-76,21 Feb 2017,L5493051,S34610671
2842,Spangled Drongo,1,Anstead Bushland Reserve--south end,AU-QLD,25 Nov 2017,L1167564,S40714702
2843,Greater Racket-tailed Drongo,2,Navamin Lake,TH-50,12 Feb 2017,L1935064,S34312777
2844,Northern Fantail,2,Big Mitchell Creek (Mulligan Highway),AU-QLD,29 Nov 2017,L930918,S40799940
2845,Willie-wagtail,3,Lytton Wader Roost and Wynnum Mangrove Boardwalk,AU-QLD,24 Nov 2017,L1177500,S40702355
2846,Malaysian Pied-Fantail,3,Laem Phak Bia--canal,TH-76,20 Feb 2017,L2389106,S34558771
2847,White-throated Fantail,1,Doi Inthanon NP--Checkpoint #2,TH-50,15 Feb 2017,L5280121,S34379369
2848,Rufous Fantail,15,O'Reilly's Rainforest Retreat,AU-QLD,25 Nov 2017,L921568,S40720634
2849,Gray Fantail,1,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
2850,Black-naped Monarch,4,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
2851,Japanese Paradise-Flycatcher,1,"Magic Wood, Yangkou",CN-32,23 May 2016,L4632011,S29854154
2852,Blyth's Paradise-Flycatcher,2,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
2853,African Paradise-Flycatcher,3,Addis Ababa--Ghion Hotel,ET-AA,13 Dec 2014,L3016220,S20878230
2854,White-eared Monarch,1,Cassowary House (Kuranda),AU-QLD,28 Nov 2017,L920581,S40782662
2855,Black-faced Monarch,8,O'Reilly's Rainforest Retreat,AU-QLD,25 Nov 2017,L921568,S40720634
2856,Spectacled Monarch,4,Gold Creek Reservoir,AU-QLD,25 Nov 2017,L976352,S40714707
2857,Magpie-lark,1,"Brisbane Airport, Brisbane AU-QLD (-27.4217,153.1061)",AU-QLD,24 Nov 2017,L6503995,S40702324
2858,Leaden Flycatcher,2,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
2859,Satin Flycatcher,3,Toolangi State Forest--Wirrawilla Rainforest,AU-VIC,07 Dec 2017,L2301671,S40948356
2860,Restless Flycatcher,1,Chiltern-Mt Pilot NP—Depot Rd,AU-VIC,06 Dec 2017,L6538363,S40938289
2861,Shining Flycatcher,6,Daintree River--boat trip,AU-QLD,01 Dec 2017,L983369,S40834551
2862,Siberian Jay,4,Kuusamo--Valtavaara,FI-14,10 Jun 2015,L1050671,S23849848
2863,Sichuan Jay,8,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
2864,Gray Jay,,Piscataquis,US-ME,21 Jun 2006,L111953,S3704716
2865,Dwarf Jay,5,Camino La Cumbre--Oeste,MX-OAX,13 Jan 2013,L304462,S12593871
2866,Black-throated Jay,9,Cerro Paquisis,GT-SO,08 May 2017,L4125641,S36717088
